             v1        OLR1_CO2        OLR2_CO2
      868.10000         0.35468         0.35244
      869.10000         0.35443         0.35219
      870.10000         0.35407         0.35186
      871.10000         0.35370         0.35150
      872.10000         0.35325         0.35105
      873.10000         0.35276         0.35060
      874.10000         0.35158         0.34944
      875.10000         0.34493         0.34292
      876.10000         0.34790         0.34584
      877.10000         0.34509         0.34307
      878.10000         0.33822         0.33634
      879.10000         0.32595         0.32428
      880.10000         0.34701         0.34502
      881.10000         0.34740         0.34539
      882.10000         0.33804         0.33614
      883.10000         0.34013         0.33821
      884.10000         0.34588         0.34393
      885.10000         0.34636         0.34439
      886.10000         0.34438         0.34243
      887.10000         0.33977         0.33791
      888.10000         0.32518         0.32348
      889.10000         0.33068         0.32894
      890.10000         0.30212         0.30089
      891.10000         0.33812         0.33636
      892.10000         0.34299         0.34109
      893.10000         0.34286         0.34101
      894.10000         0.34278         0.34090
      895.10000         0.33853         0.33675
      896.10000         0.34093         0.33907
      897.10000         0.34143         0.33961
      898.10000         0.34059         0.33874
      899.10000         0.34055         0.33875
      900.10000         0.33851         0.33669
      901.10000         0.33819         0.33642
      902.10000         0.33680         0.33499
      903.10000         0.33816         0.33637
      904.10000         0.33732         0.33534
      905.10000         0.33685         0.33503
      906.10000         0.33655         0.33478
      907.10000         0.33527         0.33345
      908.10000         0.31393         0.31247
      909.10000         0.33253         0.33070
      910.10000         0.33256         0.33088
      911.10000         0.33431         0.33247
      912.10000         0.33374         0.33185
      913.10000         0.33308         0.33125
      914.10000         0.33266         0.33088
      915.10000         0.33110         0.32937
      916.10000         0.32252         0.32079
      917.10000         0.31507         0.31359
      918.10000         0.31904         0.31728
      919.10000         0.32443         0.32285
      920.10000         0.32679         0.32483
      921.10000         0.32642         0.32480
      922.10000         0.32928         0.32724
      923.10000         0.32836         0.32670
      924.10000         0.32722         0.32483
      925.10000         0.32659         0.32424
      926.10000         0.31677         0.31525
      927.10000         0.31117         0.30968
      928.10000         0.32063         0.31870
      929.10000         0.32209         0.32057
      930.10000         0.32317         0.32163
      931.10000         0.32019         0.31844
      932.10000         0.30348         0.30081
      933.10000         0.31619         0.31477
      934.10000         0.32038         0.31672
      935.10000         0.32211         0.32047
      936.10000         0.31880         0.31411
      937.10000         0.32075         0.31848
      938.10000         0.31841         0.31480
      939.10000         0.31746         0.31342
      940.10000         0.31873         0.31588
      941.10000         0.31621         0.31152
      942.10000         0.31722         0.31394
      943.10000         0.31445         0.30920
      944.10000         0.31642         0.31328
      945.10000         0.31388         0.30894
      946.10000         0.31381         0.31038
      947.10000         0.30961         0.30470
      948.10000         0.31338         0.30957
      949.10000         0.30916         0.30601
      950.10000         0.30057         0.29600
      951.10000         0.30318         0.29963
      952.10000         0.28294         0.27876
      953.10000         0.30091         0.29883
      954.10000         0.30319         0.29911
      955.10000         0.30700         0.30549
      956.10000         0.30721         0.30357
      957.10000         0.30889         0.30584
      958.10000         0.30860         0.30725
      959.10000         0.30478         0.30247
      960.10000         0.30265         0.30146
      961.10000         0.30448         0.30274
      962.10000         0.30847         0.30714
      963.10000         0.30600         0.30310
      964.10000         0.30589         0.30281
      965.10000         0.30662         0.30525
      966.10000         0.30026         0.29295
      967.10000         0.30591         0.30455
      968.10000         0.29645         0.28683
      969.10000         0.29620         0.29205
      970.10000         0.29397         0.28540
      971.10000         0.30197         0.29869
      972.10000         0.30261         0.30040
      973.10000         0.29868         0.29429
      974.10000         0.29321         0.28752
      975.10000         0.29177         0.29039
      976.10000         0.29552         0.29397
      977.10000         0.28637         0.28168
      978.10000         0.29328         0.29000
      979.10000         0.29468         0.28963
      980.10000         0.29616         0.29193
      981.10000         0.29653         0.29301
      982.10000         0.29626         0.29336
      983.10000         0.29301         0.28970
      984.10000         0.29462         0.29282
      985.10000         0.29598         0.29472
      986.10000         0.29445         0.29148
      987.10000         0.29532         0.29394
      988.10000         0.29361         0.29211
      989.10000         0.29442         0.29303
      990.10000         0.29409         0.29277
      991.10000         0.29372         0.29248
      992.10000         0.29330         0.29214
      993.10000         0.29281         0.29168
      994.10000         0.29226         0.29115
      995.10000         0.29155         0.29047
      996.10000         0.27878         0.27784
      997.10000         0.28907         0.28802
      998.10000         0.28989         0.28884
      999.10000         0.28455         0.28356
     1000.10000         0.28844         0.28740
     1001.10000         0.28790         0.28687
     1002.10000         0.28362         0.28261
     1003.10000         0.28699         0.28597
     1004.10000         0.28287         0.28188
     1005.10000         0.28443         0.28342
     1006.10000         0.28100         0.28002
     1007.10000         0.28332         0.28230
     1008.10000         0.28422         0.28322
     1009.10000         0.28413         0.28306
     1010.10000         0.28323         0.28224
     1011.10000         0.28158         0.28054
     1012.10000         0.26904         0.26815
     1013.10000         0.28140         0.28039
     1014.10000         0.28067         0.27962
     1015.10000         0.27988         0.27890
     1016.10000         0.25010         0.24918
     1017.10000         0.27415         0.27325
     1018.10000         0.27887         0.27755
     1019.10000         0.27901         0.27803
     1020.10000         0.27278         0.27156
     1021.10000         0.27802         0.27703
     1022.10000         0.27226         0.27097
     1023.10000         0.27685         0.27579
     1024.10000         0.26425         0.26313
     1025.10000         0.27438         0.27323
     1026.10000         0.27256         0.27101
     1027.10000         0.27421         0.27305
     1028.10000         0.27322         0.27142
     1029.10000         0.27199         0.27063
     1030.10000         0.26936         0.26744
     1031.10000         0.27016         0.26865
     1032.10000         0.26661         0.26501
     1033.10000         0.26820         0.26595
     1034.10000         0.26503         0.26306
     1035.10000         0.26578         0.26344
     1036.10000         0.26593         0.26320
     1037.10000         0.26540         0.26393
     1038.10000         0.26627         0.26275
     1039.10000         0.26541         0.26322
     1040.10000         0.25676         0.25245
     1041.10000         0.26566         0.26310
     1042.10000         0.25689         0.25192
     1043.10000         0.26324         0.25939
     1044.10000         0.26163         0.25732
     1045.10000         0.26289         0.26042
     1046.10000         0.25701         0.24967
     1047.10000         0.24736         0.24355
     1048.10000         0.25870         0.25544
     1049.10000         0.24880         0.24318
     1050.10000         0.25488         0.25153
     1051.10000         0.24868         0.24359
     1052.10000         0.24689         0.24276
     1053.10000         0.24964         0.24463
     1054.10000         0.25688         0.25495
     1055.10000         0.23185         0.22561
     1056.10000         0.25397         0.24928
     1057.10000         0.25150         0.24840
     1058.10000         0.25010         0.24606
     1059.10000         0.25162         0.25043
     1060.10000         0.24202         0.23739
     1061.10000         0.21157         0.21090
     1062.10000         0.22102         0.21955
     1063.10000         0.23094         0.23004
     1064.10000         0.24307         0.24095
     1065.10000         0.25211         0.25075
     1066.10000         0.25034         0.24913
     1067.10000         0.25333         0.25219
     1068.10000         0.24998         0.24681
     1069.10000         0.25135         0.24958
     1070.10000         0.24104         0.23017
     1071.10000         0.24908         0.24604
     1072.10000         0.25012         0.24885
     1073.10000         0.23248         0.21584
     1074.10000         0.24863         0.24679
     1075.10000         0.24430         0.24218
     1076.10000         0.22015         0.21894
     1077.10000         0.23666         0.22862
     1078.10000         0.23457         0.22599
     1079.10000         0.23907         0.23204
     1080.10000         0.24393         0.24050
     1081.10000         0.24510         0.24333
     1082.10000         0.24177         0.23736
     1083.10000         0.23832         0.23133
     1084.10000         0.24264         0.24010
     1085.10000         0.24109         0.23755
     1086.10000         0.24052         0.23730
     1087.10000         0.24035         0.23777
     1088.10000         0.23202         0.22965
     1089.10000         0.22785         0.22667
     1090.10000         0.23645         0.23486
     1091.10000         0.23059         0.22936
     1092.10000         0.23454         0.23331
     1093.10000         0.22030         0.21931
     1094.10000         0.19136         0.19078
     1095.10000         0.23463         0.23373
     1096.10000         0.21975         0.21905
     1097.10000         0.20223         0.20166
     1098.10000         0.17115         0.17073
     1099.10000         0.22883         0.22808
     1100.10000         0.22350         0.22278
     1101.10000         0.23474         0.23399
     1102.10000         0.23504         0.23429
     1103.10000         0.23397         0.23323
     1104.10000         0.23278         0.23205
     1105.10000         0.23143         0.23072
     1106.10000         0.21589         0.21532
     1107.10000         0.21008         0.20951
     1108.10000         0.20481         0.20424
     1109.10000         0.22803         0.22733
     1110.10000         0.23031         0.22959
     1111.10000         0.23026         0.22954
     1112.10000         0.22691         0.22624
     1113.10000         0.21429         0.21371
     1114.10000         0.21328         0.21270
     1115.10000         0.21241         0.21181
     1116.10000         0.20134         0.20079
     1117.10000         0.19656         0.19601
     1118.10000         0.19355         0.19299
     1119.10000         0.22577         0.22507
     1120.10000         0.22344         0.22275
     1121.10000         0.22330         0.22262
     1122.10000         0.22378         0.22310
     1123.10000         0.22397         0.22328
     1124.10000         0.22336         0.22267
     1125.10000         0.22336         0.22268
     1126.10000         0.22193         0.22126
     1127.10000         0.22237         0.22169
     1128.10000         0.22154         0.22086
     1129.10000         0.22033         0.21965
     1130.10000         0.22003         0.21936
     1131.10000         0.21370         0.21308
     1132.10000         0.21479         0.21414
     1133.10000         0.21116         0.21053
     1134.10000         0.21331         0.21269
     1135.10000         0.18189         0.18148
     1136.10000         0.17148         0.17105
     1137.10000         0.16698         0.16664
     1138.10000         0.18047         0.18007
     1139.10000         0.20598         0.20538
     1140.10000         0.21171         0.21108
     1141.10000         0.21242         0.21178
     1142.10000         0.21245         0.21181
     1143.10000         0.21232         0.21167
     1144.10000         0.20171         0.20111
     1145.10000         0.21285         0.21220
     1146.10000         0.21246         0.21180
     1147.10000         0.21195         0.21130
     1148.10000         0.21130         0.21065
     1149.10000         0.21019         0.20955
     1150.10000         0.20573         0.20513
     1151.10000         0.14680         0.14652
     1152.10000         0.20655         0.20592
     1153.10000         0.20832         0.20768
     1154.10000         0.20828         0.20764
     1155.10000         0.20745         0.20682
     1156.10000         0.20728         0.20665
     1157.10000         0.20639         0.20576
     1158.10000         0.20592         0.20529
     1159.10000         0.20398         0.20338
     1160.10000         0.19590         0.19537
     1161.10000         0.18278         0.18231
     1162.10000         0.18071         0.18026
     1163.10000         0.16985         0.16945
     1164.10000         0.18356         0.18306
     1165.10000         0.19073         0.19020
     1166.10000         0.18484         0.18436
     1167.10000         0.16113         0.16079
     1168.10000         0.16137         0.16102
     1169.10000         0.13289         0.13267
     1170.10000         0.16538         0.16495
     1171.10000         0.17831         0.17780
     1172.10000         0.15926         0.15881
     1173.10000         0.19655         0.19596
     1174.10000         0.19600         0.19541
     1175.10000         0.19417         0.19361
     1176.10000         0.18585         0.18534
     1177.10000         0.17876         0.17829
     1178.10000         0.17186         0.17145
     1179.10000         0.16393         0.16355
     1180.10000         0.16404         0.16363
     1181.10000         0.11300         0.11284
     1182.10000         0.17647         0.17596
     1183.10000         0.14689         0.14649
     1184.10000         0.18858         0.18800
     1185.10000         0.19131         0.19072
     1186.10000         0.19210         0.19151
     1187.10000         0.19173         0.19114
     1188.10000         0.19118         0.19060
     1189.10000         0.19074         0.19016
     1190.10000         0.19011         0.18952
     1191.10000         0.18950         0.18892
     1192.10000         0.18874         0.18816
     1193.10000         0.18810         0.18753
     1194.10000         0.18772         0.18714
     1195.10000         0.18672         0.18615
     1196.10000         0.18455         0.18400
     1197.10000         0.17728         0.17677
     1198.10000         0.08224         0.08215
     1199.10000         0.17349         0.17301
     1200.10000         0.18184         0.18129
     1201.10000         0.18305         0.18250
     1202.10000         0.18199         0.18144
     1203.10000         0.18170         0.18116
     1204.10000         0.18022         0.17968
     1205.10000         0.17749         0.17698
     1206.10000         0.17017         0.16971
     1207.10000         0.14880         0.14847
     1208.10000         0.12940         0.12915
     1209.10000         0.10587         0.10570
     1210.10000         0.13853         0.13818
     1211.10000         0.16553         0.16506
     1212.10000         0.16861         0.16814
     1213.10000         0.15721         0.15683
     1214.10000         0.14101         0.14072
     1215.10000         0.14252         0.14217
     1216.10000         0.11144         0.11118
     1217.10000         0.16270         0.16226
     1218.10000         0.15570         0.15531
     1219.10000         0.14306         0.14274
     1220.10000         0.11315         0.11294
     1221.10000         0.12803         0.12775
     1222.10000         0.14913         0.14872
     1223.10000         0.16636         0.16586
     1224.10000         0.17099         0.17047
     1225.10000         0.16460         0.16415
     1226.10000         0.16591         0.16542
     1227.10000         0.16805         0.16754
     1228.10000         0.17094         0.17041
     1229.10000         0.17014         0.16962
     1230.10000         0.16892         0.16840
     1231.10000         0.16462         0.16413
     1232.10000         0.16657         0.16606
     1233.10000         0.16639         0.16589
     1234.10000         0.16437         0.16389
     1235.10000         0.15814         0.15771
     1236.10000         0.15239         0.15197
     1237.10000         0.15823         0.15777
     1238.10000         0.15792         0.15748
     1239.10000         0.14274         0.14240
     1240.10000         0.12016         0.11992
     1241.10000         0.08882         0.08870
     1242.10000         0.07627         0.07615
     1243.10000         0.15791         0.15744
     1244.10000         0.16058         0.16010
     1245.10000         0.16043         0.15995
     1246.10000         0.14041         0.14007
     1247.10000         0.14855         0.14813
     1248.10000         0.14790         0.14748
     1249.10000         0.15148         0.15106
     1250.10000         0.14536         0.14498
     1251.10000         0.13530         0.13498
     1252.10000         0.14610         0.14569
     1253.10000         0.14475         0.14435
     1254.10000         0.14612         0.14571
     1255.10000         0.13455         0.13422
     1256.10000         0.13262         0.13230
     1257.10000         0.11420         0.11397
     1258.10000         0.08120         0.08109
     1259.10000         0.04123         0.04120
     1260.10000         0.12985         0.12953
     1261.10000         0.12308         0.12281
     1262.10000         0.09200         0.09185
     1263.10000         0.10721         0.10699
     1264.10000         0.13126         0.13094
     1265.10000         0.11362         0.11339
     1266.10000         0.08938         0.08923
     1267.10000         0.06669         0.06660
     1268.10000         0.07632         0.07621
     1269.10000         0.06482         0.06474
     1270.10000         0.04019         0.04015
     1271.10000         0.12736         0.12702
     1272.10000         0.13265         0.13228
     1273.10000         0.13974         0.13934
     1274.10000         0.13973         0.13934
     1275.10000         0.13424         0.13388
     1276.10000         0.14275         0.14233
     1277.10000         0.14372         0.14330
     1278.10000         0.13844         0.13805
     1279.10000         0.12229         0.12200
     1280.10000         0.10724         0.10701
     1281.10000         0.08548         0.08533
     1282.10000         0.10631         0.10609
     1283.10000         0.09930         0.09911
     1284.10000         0.07488         0.07477
     1285.10000         0.08162         0.08146
     1286.10000         0.10616         0.10593
     1287.10000         0.09381         0.09364
     1288.10000         0.11792         0.11763
     1289.10000         0.10620         0.10596
     1290.10000         0.07355         0.07341
     1291.10000         0.13220         0.13183
     1292.10000         0.13001         0.12965
     1293.10000         0.13336         0.13297
     1294.10000         0.12033         0.12003
     1295.10000         0.09371         0.09351
     1296.10000         0.13166         0.13127
     1297.10000         0.13350         0.13310
     1298.10000         0.13264         0.13224
     1299.10000         0.11111         0.11080
     1300.10000         0.08000         0.07987
     1301.10000         0.10022         0.10001
     1302.10000         0.10888         0.10864
     1303.10000         0.11647         0.11617
     1304.10000         0.10893         0.10868
     1305.10000         0.08700         0.08684
     1306.10000         0.06426         0.06416
     1307.10000         0.10526         0.10500
     1308.10000         0.10719         0.10693
     1309.10000         0.09561         0.09541
     1310.10000         0.07430         0.07418
     1311.10000         0.05958         0.05950
     1312.10000         0.05198         0.05192
     1313.10000         0.06407         0.06398
     1314.10000         0.10126         0.10102
     1315.10000         0.10482         0.10457
     1316.10000         0.09626         0.09605
     1317.10000         0.06267         0.06258
     1318.10000         0.04116         0.04112
     1319.10000         0.04044         0.04040
     1320.10000         0.07676         0.07663
     1321.10000         0.09397         0.09376
     1322.10000         0.09083         0.09063
     1323.10000         0.10542         0.10516
     1324.10000         0.10396         0.10370
     1325.10000         0.09241         0.09221
     1326.10000         0.05796         0.05789
     1327.10000         0.08920         0.08901
     1328.10000         0.10136         0.10112
     1329.10000         0.10400         0.10374
     1330.10000         0.10280         0.10253
     1331.10000         0.08527         0.08509
     1332.10000         0.08744         0.08724
     1333.10000         0.07984         0.07968
     1334.10000         0.08306         0.08290
     1335.10000         0.08013         0.07997
     1336.10000         0.06052         0.06043
     1337.10000         0.02997         0.02994
     1338.10000         0.03566         0.03562
     1339.10000         0.04717         0.04710
     1340.10000         0.06472         0.06460
     1341.10000         0.03599         0.03595
     1342.10000         0.04831         0.04825
     1343.10000         0.07232         0.07219
     1344.10000         0.07703         0.07688
     1345.10000         0.06144         0.06135
     1346.10000         0.04442         0.04437
     1347.10000         0.05672         0.05662
     1348.10000         0.08983         0.08961
     1349.10000         0.09166         0.09143
     1350.10000         0.09657         0.09631
     1351.10000         0.09788         0.09763
     1352.10000         0.09687         0.09661
     1353.10000         0.09545         0.09520
     1354.10000         0.08607         0.08587
     1355.10000         0.07669         0.07652
     1356.10000         0.02765         0.02763
     1357.10000         0.04853         0.04846
     1358.10000         0.06845         0.06832
     1359.10000         0.05459         0.05451
     1360.10000         0.02577         0.02575
     1361.10000         0.03260         0.03257
     1362.10000         0.02367         0.02366
     1363.10000         0.04177         0.04171
     1364.10000         0.02247         0.02246
     1365.10000         0.04798         0.04791
     1366.10000         0.05560         0.05551
     1367.10000         0.03805         0.03801
     1368.10000         0.04964         0.04956
     1369.10000         0.07091         0.07076
     1370.10000         0.06988         0.06974
     1371.10000         0.06638         0.06624
     1372.10000         0.06384         0.06372
     1373.10000         0.05097         0.05089
     1374.10000         0.00896         0.00896
     1375.10000         0.02651         0.02649
     1376.10000         0.04196         0.04191
     1377.10000         0.03562         0.03558
     1378.10000         0.05355         0.05346
     1379.10000         0.05557         0.05547
     1380.10000         0.06876         0.06861
     1381.10000         0.07288         0.07271
     1382.10000         0.07130         0.07114
     1383.10000         0.06290         0.06278
     1384.10000         0.05565         0.05555
     1385.10000         0.04927         0.04920
     1386.10000         0.02287         0.02285
     1387.10000         0.03624         0.03620
     1388.10000         0.02414         0.02412
     1389.10000         0.04326         0.04319
     1390.10000         0.05173         0.05165
     1391.10000         0.04987         0.04979
     1392.10000         0.04429         0.04423
     1393.10000         0.04169         0.04163
     1394.10000         0.02042         0.02040
     1395.10000         0.02981         0.02978
     1396.10000         0.02317         0.02314
     1397.10000         0.02285         0.02283
     1398.10000         0.01846         0.01845
     1399.10000         0.02030         0.02028
     1400.10000         0.04890         0.04881
     1401.10000         0.05331         0.05321
     1402.10000         0.05394         0.05384
     1403.10000         0.05048         0.05039
     1404.10000         0.04131         0.04125
     1405.10000         0.00858         0.00858
     1406.10000         0.03755         0.03750
     1407.10000         0.04066         0.04060
     1408.10000         0.05018         0.05009
     1409.10000         0.03989         0.03983
     1410.10000         0.03471         0.03466
     1411.10000         0.05686         0.05674
     1412.10000         0.04208         0.04202
     1413.10000         0.05531         0.05520
     1414.10000         0.05271         0.05260
     1415.10000         0.04375         0.04368
     1416.10000         0.02312         0.02310
     1417.10000         0.01266         0.01266
     1418.10000         0.03260         0.03256
     1419.10000         0.00645         0.00644
     1420.10000         0.01383         0.01382
     1421.10000         0.02026         0.02024
     1422.10000         0.02711         0.02708
     1423.10000         0.00600         0.00600
     1424.10000         0.04050         0.04043
     1425.10000         0.04528         0.04520
     1426.10000         0.04375         0.04367
     1427.10000         0.03989         0.03983
     1428.10000         0.02940         0.02936
     1429.10000         0.01285         0.01284
     1430.10000         0.03272         0.03267
     1431.10000         0.02518         0.02515
     1432.10000         0.03789         0.03783
     1433.10000         0.03326         0.03321
     1434.10000         0.02373         0.02371
     1435.10000         0.01707         0.01706
     1436.10000         0.01646         0.01645
     1437.10000         0.00906         0.00906
     1438.10000         0.02445         0.02443
     1439.10000         0.03225         0.03220
     1440.10000         0.03888         0.03882
     1441.10000         0.04184         0.04176
     1442.10000         0.04184         0.04177
     1443.10000         0.03621         0.03615
     1444.10000         0.02219         0.02217
     1445.10000         0.03134         0.03130
     1446.10000         0.02118         0.02116
     1447.10000         0.01417         0.01416
     1448.10000         0.03705         0.03699
     1449.10000         0.03899         0.03892
     1450.10000         0.03492         0.03487
     1451.10000         0.01959         0.01957
     1452.10000         0.03164         0.03160
     1453.10000         0.02366         0.02363
     1454.10000         0.01832         0.01830
     1455.10000         0.01753         0.01751
     1456.10000         0.00805         0.00805
     1457.10000         0.01641         0.01640
     1458.10000         0.00927         0.00926
     1459.10000         0.01398         0.01397
     1460.10000         0.02674         0.02671
     1461.10000         0.02745         0.02741
     1462.10000         0.02316         0.02313
     1463.10000         0.01558         0.01556
     1464.10000         0.00743         0.00743
     1465.10000         0.02681         0.02677
     1466.10000         0.03209         0.03203
     1467.10000         0.03212         0.03207
     1468.10000         0.03006         0.03001
     1469.10000         0.02704         0.02700
     1470.10000         0.01644         0.01642
     1471.10000         0.01412         0.01410
     1472.10000         0.00889         0.00889
     1473.10000         0.01412         0.01411
     1474.10000         0.02692         0.02688
     1475.10000         0.02304         0.02301
     1476.10000         0.01052         0.01052
     1477.10000         0.00984         0.00984
     1478.10000         0.02673         0.02669
     1479.10000         0.03328         0.03322
     1480.10000         0.03474         0.03468
     1481.10000         0.02559         0.02555
     1482.10000         0.01343         0.01342
     1483.10000         0.02866         0.02861
     1484.10000         0.03027         0.03022
     1485.10000         0.02614         0.02610
     1486.10000         0.01983         0.01981
     1487.10000         0.00693         0.00692
     1488.10000         0.01657         0.01655
     1489.10000         0.00701         0.00701
     1490.10000         0.00886         0.00885
     1491.10000         0.02649         0.02645
     1492.10000         0.02880         0.02875
     1493.10000         0.02663         0.02659
     1494.10000         0.02404         0.02400
     1495.10000         0.01904         0.01902
     1496.10000         0.00647         0.00647
     1497.10000         0.01148         0.01147
     1498.10000         0.00430         0.00430
     1499.10000         0.00853         0.00852
     1500.10000         0.02009         0.02006
     1501.10000         0.02346         0.02342
     1502.10000         0.02200         0.02197
     1503.10000         0.01919         0.01916
     1504.10000         0.01515         0.01514
     1505.10000         0.00901         0.00901
     1506.10000         0.00400         0.00400
     1507.10000         0.01418         0.01417
     1508.10000         0.01405         0.01404
     1509.10000         0.00671         0.00671
     1510.10000         0.01289         0.01288
     1511.10000         0.01077         0.01076
     1512.10000         0.01674         0.01672
     1513.10000         0.01369         0.01367
     1514.10000         0.01258         0.01256
     1515.10000         0.01890         0.01888
     1516.10000         0.01559         0.01556
     1517.10000         0.01260         0.01259
     1518.10000         0.00683         0.00683
     1519.10000         0.01173         0.01172
     1520.10000         0.01145         0.01144
     1521.10000         0.00282         0.00282
     1522.10000         0.00189         0.00189
     1523.10000         0.01465         0.01463
     1524.10000         0.00847         0.00846
     1525.10000         0.00866         0.00865
     1526.10000         0.01734         0.01732
     1527.10000         0.00606         0.00606
     1528.10000         0.00674         0.00673
     1529.10000         0.02008         0.02005
     1530.10000         0.01920         0.01917
     1531.10000         0.01531         0.01529
     1532.10000         0.00716         0.00715
     1533.10000         0.00972         0.00972
     1534.10000         0.01270         0.01268
     1535.10000         0.01674         0.01672
     1536.10000         0.01477         0.01475
     1537.10000         0.01080         0.01079
     1538.10000         0.00468         0.00468
     1539.10000         0.00604         0.00604
     1540.10000         0.00575         0.00575
     1541.10000         0.00862         0.00861
     1542.10000         0.00778         0.00778
     1543.10000         0.00893         0.00892
     1544.10000         0.01371         0.01369
     1545.10000         0.00468         0.00468
     1546.10000         0.01701         0.01698
     1547.10000         0.01397         0.01395
     1548.10000         0.00917         0.00916
     1549.10000         0.01128         0.01126
     1550.10000         0.01188         0.01187
     1551.10000         0.01364         0.01362
     1552.10000         0.01212         0.01211
     1553.10000         0.00608         0.00607
     1554.10000         0.00808         0.00807
     1555.10000         0.01396         0.01394
     1556.10000         0.01121         0.01120
     1557.10000         0.00371         0.00371
     1558.10000         0.00261         0.00261
     1559.10000         0.00286         0.00286
     1560.10000         0.00599         0.00599
     1561.10000         0.01543         0.01540
     1562.10000         0.01745         0.01743
     1563.10000         0.01829         0.01826
     1564.10000         0.01636         0.01634
     1565.10000         0.00355         0.00354
     1566.10000         0.01479         0.01476
     1567.10000         0.01389         0.01387
     1568.10000         0.00915         0.00914
     1569.10000         0.00276         0.00276
     1570.10000         0.01047         0.01046
     1571.10000         0.01540         0.01537
     1572.10000         0.01454         0.01452
     1573.10000         0.01173         0.01171
     1574.10000         0.00792         0.00791
     1575.10000         0.00290         0.00289
     1576.10000         0.00949         0.00948
     1577.10000         0.01662         0.01659
     1578.10000         0.01471         0.01468
     1579.10000         0.01351         0.01349
     1580.10000         0.02205         0.02201
     1581.10000         0.02558         0.02551
     1582.10000         0.02705         0.02697
     1583.10000         0.02033         0.02029
     1584.10000         0.02945         0.02937
     1585.10000         0.03006         0.02997
     1586.10000         0.02983         0.02974
     1587.10000         0.02860         0.02852
     1588.10000         0.03100         0.03090
     1589.10000         0.03079         0.03070
     1590.10000         0.02397         0.02390
     1591.10000         0.01805         0.01802
     1592.10000         0.02459         0.02452
     1593.10000         0.01383         0.01380
     1594.10000         0.02478         0.02472
     1595.10000         0.01515         0.01512
     1596.10000         0.01316         0.01314
     1597.10000         0.01021         0.01019
     1598.10000         0.01973         0.01969
     1599.10000         0.02626         0.02619
     1600.10000         0.02793         0.02785
     1601.10000         0.02515         0.02508
     1602.10000         0.00792         0.00791
     1603.10000         0.00790         0.00789
     1604.10000         0.02301         0.02295
     1605.10000         0.02200         0.02195
     1606.10000         0.02374         0.02368
     1607.10000         0.00850         0.00849
     1608.10000         0.00734         0.00733
     1609.10000         0.00717         0.00716
     1610.10000         0.02191         0.02186
     1611.10000         0.02209         0.02203
     1612.10000         0.02322         0.02316
     1613.10000         0.02200         0.02194
     1614.10000         0.02018         0.02013
     1615.10000         0.01788         0.01784
     1616.10000         0.01451         0.01448
     1617.10000         0.00280         0.00279
     1618.10000         0.00358         0.00358
     1619.10000         0.00750         0.00749
     1620.10000         0.01035         0.01034
     1621.10000         0.00806         0.00805
     1622.10000         0.00965         0.00964
     1623.10000         0.01408         0.01405
     1624.10000         0.00124         0.00124
     1625.10000         0.00578         0.00578
     1626.10000         0.01007         0.01005
     1627.10000         0.00870         0.00869
     1628.10000         0.00880         0.00879
     1629.10000         0.01457         0.01454
     1630.10000         0.01683         0.01679
     1631.10000         0.01739         0.01735
     1632.10000         0.01702         0.01698
     1633.10000         0.01565         0.01562
     1634.10000         0.01338         0.01335
     1635.10000         0.00445         0.00445
     1636.10000         0.00145         0.00145
     1637.10000         0.00431         0.00431
     1638.10000         0.00784         0.00783
     1639.10000         0.00859         0.00857
     1640.10000         0.01267         0.01264
     1641.10000         0.01434         0.01431
     1642.10000         0.01198         0.01196
     1643.10000         0.01442         0.01438
     1644.10000         0.01366         0.01362
     1645.10000         0.01130         0.01128
     1646.10000         0.00283         0.00283
     1647.10000         0.00588         0.00587
     1648.10000         0.00320         0.00319
     1649.10000         0.00501         0.00501
     1650.10000         0.00850         0.00849
     1651.10000         0.00689         0.00688
     1652.10000         0.00120         0.00120
     1653.10000         0.00596         0.00595
     1654.10000         0.00205         0.00205
     1655.10000         0.00118         0.00118
     1656.10000         0.00510         0.00509
     1657.10000         0.00869         0.00868
     1658.10000         0.01026         0.01024
     1659.10000         0.01184         0.01182
     1660.10000         0.01067         0.01065
     1661.10000         0.01296         0.01293
     1662.10000         0.01258         0.01255
     1663.10000         0.00245         0.00245
     1664.10000         0.00532         0.00532
     1665.10000         0.00956         0.00954
     1666.10000         0.01203         0.01201
     1667.10000         0.01249         0.01246
     1668.10000         0.00864         0.00863
     1669.10000         0.00554         0.00554
     1670.10000         0.00205         0.00205
     1671.10000         0.00432         0.00432
     1672.10000         0.00389         0.00388
     1673.10000         0.00673         0.00672
     1674.10000         0.00656         0.00655
     1675.10000         0.00307         0.00307
     1676.10000         0.00745         0.00743
     1677.10000         0.01139         0.01136
     1678.10000         0.01286         0.01282
     1679.10000         0.01291         0.01288
     1680.10000         0.00367         0.00367
     1681.10000         0.00784         0.00782
     1682.10000         0.00578         0.00577
     1683.10000         0.00796         0.00794
     1684.10000         0.00260         0.00260
     1685.10000         0.00234         0.00234
     1686.10000         0.00256         0.00256
     1687.10000         0.00572         0.00571
     1688.10000         0.00798         0.00796
     1689.10000         0.00810         0.00809
     1690.10000         0.00647         0.00646
     1691.10000         0.00846         0.00844
     1692.10000         0.01088         0.01086
     1693.10000         0.01081         0.01078
     1694.10000         0.00926         0.00924
     1695.10000         0.00664         0.00662
     1696.10000         0.00091         0.00091
     1697.10000         0.00596         0.00595
